ID,Name,Year Published,Min Players,Max Players,Play Time,Min Age,Users Rated,Rating Average,BGG Rank,Complexity Average,Owned Users,Mechanics,Domains
220877.0,Rajas of the Ganges,2017.0,2,4,75,12,8826,"7,70",160,"2,86",11403.0,"Connections, Dice Rolling, Network and Route Building, Race, Tile Placement, Worker Placement",Strategy Games
224037.0,Codenames: Duet,2017.0,2,99,30,11,13985,"7,57",161,"1,34",27538.0,"Communication Limits, Cooperative Game, Push Your Luck, Team-Based Game",Family Games
25021.0,Sekigahara: The Unification of Japan,2011.0,2,2,180,14,4380,"8,04",162,"2,77",7464.0,"Action Points, Card Play Conflict Resolution, Force Commitment, Hand Management, Point to Point Movement, Secret Unit Deployment, Turn Order: Auction",Wargames
254640.0,Just One,2018.0,3,7,20,8,11775,"7,60",163,"1,05",19170.0,"Communication Limits, Cooperative Game",Party Games
217372.0,The Quest for El Dorado,2017.0,2,4,60,10,12131,"7,61",164,"1,93",19173.0,"Card Drafting, Deck Bag and Pool Building, Grid Movement, Hand Management, Hexagon Grid, Modular Board, Race",Family Games
182631.0,Star Realms: Colony Wars,2015.0,2,2,20,12,6075,"7,87",165,"1,90",14005.0,"Card Drafting, Deck Bag and Pool Building, Hand Management, Take That",Strategy Games
194655.0,Santorini,2016.0,2,4,20,8,27873,"7,48",167,"1,73",45672.0,"Race, Square Grid, Team-Based Game, Three Dimensional Movement, Variable Player Powers","Abstract Games, Family Games"
146886.0,La Granja,2014.0,1,4,120,12,8756,"7,67",168,"3,58",11163.0,"Area Majority / Influence, Automatic Resource Growth, Dice Rolling, Drafting, Hand Management, Income, Simultaneous Action Selection, Variable Player Powers",Strategy Games
245638.0,Coimbra,2018.0,2,4,90,14,8494,"7,69",170,"3,28",11634.0,"Card Drafting, Dice Rolling, End Game Bonuses, Set Collection, Variable Set-up, Worker Placement with Dice Workers",Strategy Games
215.0,Tichu,1991.0,4,4,60,10,13298,"7,58",172,"2,34",20236.0,"Hand Management, Ladder Climbing, Predictive Bid, Team-Based Game",Strategy Games
188.0,Go,-2200.0,2,2,180,8,14843,"7,64",173,"4,00",20398.0,"Enclosure, Square Grid",Abstract Games
9209.0,Ticket to Ride,2004.0,2,5,60,8,71611,"7,42",174,"1,85",97463.0,"Card Drafting, End Game Bonuses, Hand Management, Network and Route Building, Push Your Luck, Set Collection",Family Games
316554.0,Dune: Imperium,2020.0,1,4,120,14,2860,"8,45",175,"2,88",5682.0,"Card Play Conflict Resolution, Deck Bag and Pool Building, Variable Player Powers, Worker Placement","Strategy Games, Thematic Games"
129437.0,Legendary: A Marvel Deck Building Game,2012.0,1,5,60,14,19785,"7,57",176,"2,44",30186.0,"Deck Bag and Pool Building, Events, Semi-Cooperative Game, Solo / Solitaire Game, Variable Set-up",Thematic Games
12.0,Ra,1999.0,2,5,60,12,19097,"7,47",177,"2,35",18460.0,"Auction/Bidding, Auction: Once Around, Closed Economy Auction, Constrained Bidding, Push Your Luck, Set Collection",Strategy Games
176189.0,Zombicide: Black Plague,2015.0,1,6,180,14,12651,"7,68",179,"2,51",21612.0,"Cooperative Game, Dice Rolling, Modular Board, Scenario / Mission / Campaign Game, Turn Order: Progressive, Variable Player Powers",Thematic Games
155068.0,Arcadia Quest,2014.0,2,4,60,13,9152,"7,71",181,"2,53",14420.0,"Dice Rolling, Grid Movement, Modular Board, Scenario / Mission / Campaign Game, Take That, Variable Player Powers",Thematic Games
9216.0,Goa,2004.0,2,4,90,12,10928,"7,58",182,"3,38",10852.0,"Auction/Bidding, Auction: Once Around, Hand Management, Push Your Luck, Tech Trees / Tech Tracks",Strategy Games
282524.0,Horrified,2019.0,1,5,60,10,6442,"7,84",183,"2,05",13549.0,"Action Points, Cooperative Game, Dice Rolling, Pick-up and Deliver, Point to Point Movement, Solo / Solitaire Game, Variable Player Powers, Variable Set-up",Thematic Games
188834.0,Secret Hitler,2016.0,5,10,45,13,18198,"7,57",186,"1,69",24770.0,"Hidden Roles, Player Elimination, Team-Based Game, Traitor Game, Voting",Party Games
253344.0,Cthulhu: Death May Die,2019.0,1,5,120,14,3990,"8,16",187,"2,42",7733.0,"Action Points, Cooperative Game, Dice Rolling, Variable Player Powers",Thematic Games
192291.0,Sushi Go Party!,2016.0,2,8,20,8,22327,"7,46",188,"1,32",39966.0,"Card Drafting, Drafting, End Game Bonuses, Hand Management, Set Collection, Simultaneous Action Selection",Family Games
27833.0,Steam,2009.0,3,5,90,10,9567,"7,59",189,"3,46",10386.0,"Auction/Bidding, Loans, Network and Route Building, Ownership, Pick-up and Deliver, Tile Placement",Strategy Games
128621.0,Viticulture,2013.0,2,6,90,13,10189,"7,59",191,"2,93",8909.0,"Hand Management, Turn Order: Progressive, Worker Placement",Strategy Games
156129.0,Deception: Murder in Hong Kong,2014.0,4,12,20,14,16001,"7,50",193,"1,60",23769.0,"Deduction, Events, Hidden Roles, Storytelling, Team-Based Game, Traitor Game",Party Games
189932.0,Tyrants of the Underdark,2016.0,2,4,60,14,5083,"7,89",194,"2,57",6670.0,"Area Majority / Influence, Deck Bag and Pool Building",Strategy Games
169426.0,Roll Player,2016.0,1,4,90,10,13286,"7,53",195,"2,38",20000.0,"Card Drafting, Dice Rolling, Drafting, Role Playing, Set Collection, Variable Player Powers",Strategy Games
20551.0,Shogun,2006.0,3,5,120,12,12828,"7,54",196,"3,37",12921.0,"Action Queue, Area Majority / Influence, Area Movement, Auction/Bidding, Cube Tower, Simultaneous Action Selection, Variable Phase Order",Strategy Games
176494.0,Isle of Skye: From Chieftain to King,2015.0,2,5,50,8,20425,"7,44",197,"2,25",26632.0,"Auction/Bidding, Catch the Leader, Set Collection, Tile Placement, Turn Order: Progressive","Family Games, Strategy Games"
421.0,1830: Railways & Robber Barons,1986.0,2,7,360,14,4694,"7,88",198,"4,16",7037.0,"Auction/Bidding, Investment, Market, Network and Route Building, Ownership, Stock Holding, Tile Placement, Victory Points as a Resource",Strategy Games
199478.0,Flamme Rouge,2016.0,2,4,45,8,12139,"7,56",199,"1,67",15704.0,"Catch the Leader, Hand Management, Modular Board, Race, Simulation, Simultaneous Action Selection",Family Games
232832.0,Century: Golem Edition,2017.0,2,5,45,8,6991,"7,71",200,"1,65",11050.0,"Action Retrieval, Card Drafting, Contracts, Deck Bag and Pool Building, Hand Management, Increase Value of Unchosen Resources, Set Collection","Family Games, Strategy Games"
19857.0,Glory to Rome,2005.0,2,5,60,12,12968,"7,49",202,"2,93",14231.0,"End Game Bonuses, Follow, Hand Management, Set Collection, Sudden Death Ending, Variable Phase Order",Strategy Games
140620.0,Lewis & Clark: The Expedition,2013.0,1,5,120,14,12926,"7,49",203,"3,34",15424.0,"Action Retrieval, Card Drafting, Hand Management, Race, Resource to Move, Solo / Solitaire Game, Track Movement, Worker Placement",Strategy Games
127060.0,Bora Bora,2013.0,2,4,120,12,9107,"7,56",207,"3,74",11914.0,"Dice Rolling, Set Collection, Worker Placement, Worker Placement with Dice Workers",Strategy Games
97207.0,Dungeon Petz,2011.0,2,4,90,13,12707,"7,47",209,"3,60",16675.0,"Auction/Bidding, Hand Management, Simultaneous Action Selection, Worker Placement","Strategy Games, Thematic Games"
3.0,Samurai,1998.0,2,4,60,10,14758,"7,45",210,"2,49",15197.0,"Area Majority / Influence, Hand Management, Hexagon Grid, Once-Per-Game Abilities, Set Collection, Tile Placement",Strategy Games
108745.0,Seasons,2012.0,2,4,60,14,20812,"7,41",212,"2,77",24484.0,"Card Drafting, Dice Rolling, Drafting, Hand Management, Take That, Victory Points as a Resource",Strategy Games
92828.0,Dixit: Odyssey,2011.0,3,12,30,8,16717,"7,45",215,"1,19",23123.0,"Storytelling, Targeted Clues, Voting",Party Games
283948.0,Marco Polo II: In the Service of the Khan,2019.0,2,4,120,12,3040,"8,17",216,"3,38",4475.0,"Contracts, Dice Rolling, Point to Point Movement, Resource to Move, Variable Player Powers, Worker Placement, Worker Placement with Dice Workers",Strategy Games
22545.0,Age of Empires III: The Age of Discovery,2007.0,2,5,120,10,9820,"7,54",217,"3,13",8235.0,"Area Majority / Influence, Set Collection, Turn Order: Claim Action, Worker Placement, Worker Placement, Different Worker Types",Strategy Games
204583.0,Kingdomino,2016.0,2,4,15,8,32277,"7,35",218,"1,21",53458.0,"Card Drafting, Tile Placement",Family Games
222509.0,Lords of Hellas,2018.0,1,4,90,14,5507,"7,85",219,"3,32",9373.0,"Area Majority / Influence, Area Movement, Card Drafting, Card Play Conflict Resolution, Hand Management, Solo / Solitaire Game, Variable Player Powers, Worker Placement",Strategy Games
118.0,Modern Art,1992.0,3,5,45,10,16721,"7,40",221,"2,30",20163.0,"Auction/Bidding, Auction: English, Auction: Once Around, Auction: Sealed Bid, Auction: Turn Order Until Pass, Commodity Speculation, Hand Management, Victory Points as a Resource",Strategy Games
181279.0,Fury of Dracula (Third/Fourth Edition),2015.0,2,5,180,14,11489,"7,51",222,"3,22",21229.0,"Hidden Movement, Point to Point Movement, Resource to Move, Secret Unit Deployment, Team-Based Game, Variable Player Powers",Thematic Games
265188.0,Glen More II: Chronicles,2019.0,2,4,120,12,3491,"8,02",223,"3,05",6591.0,"Commodity Speculation, Dice Rolling, Grid Movement, Market, Rondel, Set Collection, Tile Placement, Time Track",Strategy Games
193037.0,Dead of Winter: The Long Night,2016.0,2,5,120,14,7881,"7,65",224,"3,42",17767.0,"Action Points, Area Movement, Cooperative Game, Dice Rolling, Hand Management, Push Your Luck, Storytelling, Traitor Game, Variable Player Powers, Voting",Thematic Games
760.0,Battle Line,2000.0,2,2,30,12,15652,"7,42",225,"1,90",19273.0,"Card Play Conflict Resolution, Hand Management, Melding and Splaying, Set Collection",Strategy Games
93260.0,Summoner Wars: Master Set,2011.0,2,4,60,9,10358,"7,52",226,"2,51",12969.0,"Deck Construction, Dice Rolling, Grid Movement, Hand Management, Stat Check Resolution, Variable Player Powers","Customizable Games, Strategy Games"
144344.0,Rococo,2013.0,2,5,120,12,7517,"7,58",227,"3,09",8254.0,"Action Retrieval, Area Majority / Influence, Card Drafting, Deck Bag and Pool Building, Hand Management, Set Collection",Strategy Games
203420.0,Exit: The Game - The Abandoned Cabin,2016.0,1,6,120,12,8821,"7,53",228,"2,54",12774.0,Cooperative Game,"Family Games, Thematic Games"
209418.0,Dominion (Second Edition),2016.0,2,4,30,14,4275,"7,93",229,"2,18",6945.0,"Card Drafting, Deck Bag and Pool Building, Hand Management",Strategy Games
59294.0,Runewars,2010.0,2,4,240,14,7763,"7,63",231,"3,78",10095.0,"Area Majority / Influence, Auction/Bidding, Grid Movement, Modular Board, Simultaneous Action Selection, Variable Player Powers","Strategy Games, Thematic Games"
176734.0,The Manhattan Project: Energy Empire,2016.0,1,5,120,13,4771,"7,79",232,"3,03",6694.0,"Dice Rolling, Worker Placement, Worker Placement, Different Worker Types",Strategy Games
286096.0,Tapestry,2019.0,1,5,120,12,11583,"7,49",233,"2,88",16369.0,"Card Drafting, Chaining, Dice Rolling, Grid Coverage, Hand Management, Hexagon Grid, Income, Map Addition, Solo / Solitaire Game, Square Grid, Tech Trees / Tech Tracks, Tile Placement, Track Movement, Variable Player Powers",Strategy Games
19777.0,Indonesia,2005.0,2,5,240,14,4034,"7,85",235,"3,98",4755.0,"Area Majority / Influence, Auction/Bidding, Pick-up and Deliver, Stock Holding",Strategy Games
54138.0,Imperial 2030,2009.0,2,6,180,12,5728,"7,69",236,"3,50",6351.0,"Area Majority / Influence, Area Movement, Investment, Ownership, Rondel, Stock Holding",Strategy Games
172081.0,Burgle Bros.,2015.0,1,4,90,12,8409,"7,54",238,"2,31",13865.0,"Action Points, Cooperative Game, Dice Rolling, Grid Movement, Map Addition, Modular Board, Multiple Maps, Solo / Solitaire Game, Square Grid, Three Dimensional Movement, Variable Player Powers","Family Games, Thematic Games"
312484.0,Lost Ruins of Arnak,2020.0,1,4,120,12,2819,"8,25",244,"2,76",5281.0,"Chaining, Deck Bag and Pool Building, Drafting, Move Through Deck, Once-Per-Game Abilities, Resource to Move, Tile Placement, Turn Order: Progressive, Worker Placement",Strategy Games
232405.0,Western Legends,2018.0,2,6,90,14,6615,"7,66",245,"2,78",11185.0,"Action Points, Area Movement, Betting and Bluffing, Dice Rolling, End Game Bonuses, Hand Management, Pick-up and Deliver, Take That, Variable Player Powers",Thematic Games
139976.0,Cthulhu Wars,2015.0,2,4,120,14,4585,"7,92",246,"3,14",5729.0,"Action Points, Area Majority / Influence, Area Movement, Dice Rolling, Variable Player Powers","Strategy Games, Thematic Games"
209685.0,Century: Spice Road,2017.0,2,5,45,8,18546,"7,37",251,"1,77",24002.0,"Action Retrieval, Card Drafting, Contracts, Deck Bag and Pool Building, Hand Management, Increase Value of Unchosen Resources, Set Collection","Family Games, Strategy Games"
241451.0,Aeon's End: Legacy,2019.0,1,4,90,14,2758,"8,22",252,"2,84",5942.0,"Card Drafting, Cooperative Game, Deck Bag and Pool Building, Hand Management, Legacy Game, Solo / Solitaire Game, Variable Phase Order, Variable Player Powers","Strategy Games, Thematic Games"
172818.0,Above and Below,2015.0,2,4,90,13,12875,"7,43",253,"2,53",19729.0,"Action Points, Dice Rolling, Narrative Choice / Paragraph, Set Collection, Storytelling, Trading",Thematic Games
187617.0,Nemo's War (Second Edition),2017.0,1,4,120,13,3425,"7,99",254,"3,15",8838.0,"Action Points, Area Majority / Influence, Area Movement, Cooperative Game, Dice Rolling, Push Your Luck, Simulation, Solo / Solitaire Game, Time Track",Thematic Games
40692.0,Small World,2009.0,2,5,80,8,61747,"7,26",255,"2,36",82113.0,"Area Majority / Influence, Area Movement, Dice Rolling, Increase Value of Unchosen Resources, Variable Player Powers, Victory Points as a Resource","Family Games, Strategy Games"
140934.0,Arboretum,2015.0,2,4,30,8,13125,"7,39",256,"2,16",22499.0,"Hand Management, Pattern Building, Rock-Paper-Scissors, Set Collection, Tile Placement",Family Games
181304.0,Mysterium,2015.0,2,7,42,10,32087,"7,30",257,"1,91",48903.0,"Communication Limits, Cooperative Game, Deduction, Finale Ending, Hand Management, Pattern Recognition","Family Games, Thematic Games"
249259.0,War Chest,2018.0,2,4,30,14,3869,"7,95",259,"2,29",6228.0,"Area Majority / Influence, Deck Bag and Pool Building, Grid Movement, Hand Management, Team-Based Game, Variable Player Powers",Abstract Games
269207.0,The Taverns of Tiefenthal,2019.0,2,4,60,12,6323,"7,63",260,"2,66",11068.0,"Deck Bag and Pool Building, Dice Rolling, Drafting, Worker Placement, Worker Placement with Dice Workers",Strategy Games
165722.0,KLASK,2014.0,2,2,10,8,5667,"7,65",261,"1,05",7992.0,Real-Time,"Family Games, Party Games"
77130.0,Sid Meier's Civilization: The Board Game,2010.0,2,4,240,13,14425,"7,41",264,"3,89",19353.0,"Card Drafting, Deck Bag and Pool Building, Grid Movement, Hand Management, Modular Board, Rock-Paper-Scissors, Trading, Variable Player Powers",Strategy Games
59959.0,Letters from Whitechapel,2011.0,2,6,60,14,13721,"7,40",266,"2,66",19087.0,"Hidden Movement, Memory, Point to Point Movement, Secret Unit Deployment, Team-Based Game","Strategy Games, Thematic Games"
54.0,Tikal,1999.0,2,4,90,10,17918,"7,34",267,"2,80",23043.0,"Action Points, Area Majority / Influence, Auction/Bidding, Grid Movement, Hexagon Grid, Map Addition, Modular Board, Set Collection, Tile Placement",Strategy Games
163967.0,Tiny Epic Galaxies,2015.0,1,5,45,14,15720,"7,37",269,"2,16",27784.0,"Area Majority / Influence, Card Drafting, Dice Rolling, End Game Bonuses, Follow, Race, Re-rolling and Locking, Solo / Solitaire Game, Track Movement, Variable Phase Order, Variable Player Powers",Strategy Games
25292.0,Merchants & Marauders,2010.0,2,4,180,13,12724,"7,41",270,"3,24",17407.0,"Action Points, Area Movement, Bias, Dice Rolling, Pick-up and Deliver, Race, Variable Player Powers, Variable Set-up",Thematic Games
41114.0,The Resistance,2009.0,5,10,30,13,35929,"7,28",272,"1,61",55363.0,"Hidden Roles, Memory, Roles with Asymmetric Information, Simultaneous Action Selection, Team-Based Game, Traitor Game, Voting",Party Games
5.0,Acquire,1964.0,2,6,90,12,18214,"7,34",276,"2,50",23111.0,"Hand Management, Investment, Market, Ownership, Square Grid, Stock Holding, Tile Placement, Victory Points as a Resource",Strategy Games
163745.0,Star Wars: Armada,2015.0,2,2,120,14,4589,"7,85",277,"3,16",9300.0,"Action Queue, Critical Hits and Failures, Dice Rolling, Movement Template, Simulation, Variable Player Powers","Thematic Games, Wargames"
296151.0,Viscounts of the West Kingdom,2020.0,1,4,90,12,2757,"8,16",279,"3,50",7744.0,"Deck Bag and Pool Building, Hand Management, Modular Board, Rondel, Set Collection, Solo / Solitaire Game, Variable Player Powers, Worker Placement",Strategy Games
119890.0,Agricola: All Creatures Big and Small,2012.0,2,2,30,13,12323,"7,38",280,"2,35",17885.0,"Automatic Resource Growth, Enclosure, Increase Value of Unchosen Resources, Tile Placement, Worker Placement",Strategy Games
70919.0,Takenoko,2011.0,2,4,45,8,35214,"7,27",281,"1,98",53368.0,"Action Points, Dice Rolling, End Game Bonuses, Grid Movement, Hexagon Grid, Modular Board, Network and Route Building, Pattern Building, Set Collection, Tile Placement",Family Games
17392.0,Here I Stand,2006.0,2,6,360,12,3568,"7,91",282,"4,17",5101.0,"Campaign / Battle Card Driven, Dice Rolling, Hand Management, Point to Point Movement, Scenario / Mission / Campaign Game, Simulation, Variable Player Powers",Wargames
